"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.113884988E1,6.376739502E-2,1.488654327E0,9.753267975E0,9.866427630E0
6.114882987E1,5.733078003E-2,1.464255066E0,9.802515564E0,9.911439910E0
6.115881088E1,7.080276489E-2,1.461860046E0,9.826166382E0,9.934565596E0
6.116879088E1,8.008346558E-2,1.479523315E0,9.799222412E0,9.910608583E0
6.117877187E1,8.696914673E-2,1.481618958E0,9.788594513E0,9.900471752E0
6.118875287E1,1.011895752E-1,1.492845612E0,9.787995758E0,9.901701284E0
6.119873287E1,1.062789917E-1,1.559457092E0,9.754166107E0,9.878611142E0
6.120871387E1,1.053808594E-1,1.565594330E0,9.726773071E0,9.852527854E0
6.121869488E1,1.131646729E-1,1.596579895E0,9.705666962E0,9.836759872E0
6.122867487E1,1.272354126E-1,1.634600830E0,9.679920502E0,9.817788429E0
6.123865588E1,1.255888367E-1,1.617386627E0,9.697583771E0,9.832336602E0
6.124863687E1,9.939331055E-2,1.606908417E0,9.709409180E0,9.841984572E0
6.125861687E1,8.951385498E-2,1.620530090E0,9.697284393E0,9.832164315E0
6.126859787E1,1.070274353E-1,1.610800323E0,9.672585754E0,9.806377911E0
6.127857787E1,1.086740112E-1,1.595831451E0,9.668693848E0,9.800108611E0
6.128855887E1,1.076261902E-1,1.614991608E0,9.655670929E0,9.790391329E0
6.129853988E1,1.146615601E-1,1.605710907E0,9.651479645E0,9.784810378E0
6.130851987E1,1.188528442E-1,1.591490479E0,9.669442291E0,9.800259291E0
6.131850088E1,1.058299255E-1,1.592837677E0,9.682914276E0,9.813621183E0
6.132848187E1,9.714797974E-2,1.578916626E0,9.697583771E0,9.825759331E0
6.133846187E1,9.819580078E-2,1.563798065E0,9.710906067E0,9.836503619E0
6.134844287E1,9.565109253E-2,1.548679504E0,9.725575562E0,9.848572350E0
6.135842387E1,9.265731812E-2,1.547182617E0,9.716294861E0,9.839143522E0
6.136840387E1,7.604187012E-2,1.533710632E0,9.710906067E0,9.831568914E0
6.137838488E1,7.170089722E-2,1.541793823E0,9.714348907E0,9.836200685E0
6.138836487E1,9.325607300E-2,1.548529816E0,9.701625366E0,9.824875370E0
6.139834588E1,9.475296021E-2,1.550625458E0,9.696535950E0,9.820194848E0
6.140832687E1,7.454498291E-2,1.560654602E0,9.681567078E0,9.806831334E0
6.141830687E1,7.649093628E-2,1.558259583E0,9.662855988E0,9.787993136E0
6.142828787E1,7.364685059E-2,1.529968414E0,9.679471436E0,9.799918085E0
6.143826887E1,7.304809570E-2,1.517693939E0,9.712852020E0,9.830982926E0
6.144824887E1,1.022373962E-1,1.542841644E0,9.704918518E0,9.827321928E0
6.145822988E1,1.210981750E-1,1.542691956E0,9.685758362E0,9.808592064E0
6.146821087E1,1.290316772E-1,1.557062073E0,9.696236572E0,9.821308219E0
6.147819088E1,1.369651794E-1,1.557361450E0,9.686656494E0,9.812005309E0
6.148817187E1,1.356179810E-1,1.566941528E0,9.664502563E0,9.791644795E0
6.149815187E1,1.311273193E-1,1.568887482E0,9.662855988E0,9.790270075E0
6.150813287E1,1.342707825E-1,1.578916626E0,9.639654236E0,9.769029642E0
6.151811387E1,1.234931946E-1,1.553619232E0,9.647587738E0,9.772662506E0
6.152809387E1,1.040336609E-1,1.554068298E0,9.662107544E0,9.786841854E0
6.153807488E1,1.107696533E-1,1.556463318E0,9.667945404E0,9.793059599E0
6.154805587E1,1.324745178E-1,1.553918610E0,9.666149139E0,9.791151706E0
6.155803588E1,1.380130005E-1,1.582509155E0,9.646539917E0,9.776457190E0
6.156801687E1,1.252894592E-1,1.607806549E0,9.601633301E0,9.736123530E0
6.157799787E1,1.353186035E-1,1.584455109E0,9.588909760E0,9.719876516E0
6.158797787E1,1.182540894E-1,1.581311646E0,9.599986725E0,9.730070692E0
6.159795887E1,1.062789917E-1,1.567540283E0,9.611812134E0,9.739374223E0
6.160793988E1,9.325607300E-2,1.556163940E0,9.625583496E0,9.751010232E0
6.161791988E1,9.205856323E-2,1.563648376E0,9.656569061E0,9.782780640E0
6.162790087E1,9.086105347E-2,1.561552734E0,9.663454742E0,9.789231851E0
6.163788088E1,9.744735718E-2,1.573677521E0,9.673483887E0,9.801135007E0
6.164786187E1,9.774673462E-2,1.607656860E0,9.618997192E0,9.752908386E0
6.165784287E1,8.622070312E-2,1.608854370E0,9.622440033E0,9.756392703E0
6.166782287E1,8.786727905E-2,1.603914642E0,9.601633301E0,9.735071899E0
6.167780387E1,9.265731812E-2,1.585502930E0,9.608219604E0,9.738597891E0
6.168778488E1,9.041198730E-2,1.576072540E0,9.636959839E0,9.765407002E0
6.169776488E1,9.879455566E-2,1.572030945E0,9.637857971E0,9.765723113E0
6.170774587E1,1.146615601E-1,1.546284485E0,9.680369568E0,9.803759379E0
6.171772687E1,1.152603149E-1,1.565893707E0,9.706265717E0,9.832441314E0
6.172770687E1,1.185534668E-1,1.575024719E0,9.715396729E0,9.842951355E0
6.173768787E1,1.354682922E-1,1.570983124E0,9.718989258E0,9.846069867E0
6.174766888E1,1.495390320E-1,1.571881256E0,9.727820892E0,9.855134292E0
6.175764887E1,1.411564636E-1,1.579814758E0,9.718839569E0,9.847415010E0
6.176762988E1,1.368154907E-1,1.591041412E0,9.718091125E0,9.848422532E0
6.177760988E1,1.441502380E-1,1.599723358E0,9.705666962E0,9.837675807E0
6.178759087E1,1.321751404E-1,1.606010284E0,9.697583771E0,9.830557985E0
6.179757187E1,1.309776306E-1,1.614243164E0,9.667945404E0,9.802658031E0
6.180755554E1,1.267863464E-1,1.605561218E0,9.661359100E0,9.794680254E0
6.181753654E1,1.143621826E-1,1.615740051E0,9.654922485E0,9.789853054E0
6.182751754E1,1.143621826E-1,1.638043671E0,9.587861938E0,9.727454052E0
6.183749754E1,1.293310547E-1,1.616488495E0,9.556576996E0,9.693189643E0
6.184747854E1,1.167572021E-1,1.607956238E0,9.583520966E0,9.718180365E0
6.185745954E1,9.804611206E-2,1.627715149E0,9.593699799E0,9.731297214E0
6.186743954E1,1.002914429E-1,1.607507172E0,9.570048981E0,9.704636787E0
6.187742054E1,9.924362183E-2,1.583856354E0,9.633067932E0,9.762911862E0
6.188740154E1,1.064286804E-1,1.608854370E0,9.654024353E0,9.787743645E0
6.189738154E1,1.317260742E-1,1.604363708E0,9.663903809E0,9.797059329E0
6.190736254E1,1.004411316E-1,1.604064331E0,9.725874939E0,9.857776328E0
6.191734254E1,8.607101440E-2,1.630559235E0,9.706714783E0,9.843091156E0
6.192732354E1,1.032852173E-1,1.607806549E0,9.702523499E0,9.835378588E0
6.193730454E1,8.652008057E-2,1.591340790E0,9.702523499E0,9.832538506E0
6.194728454E1,8.352630615E-2,1.598525848E0,9.704170074E0,9.835302658E0
6.195726554E1,6.002517700E-2,1.613195343E0,9.710307312E0,9.843580158E0
6.196724654E1,5.029541016E-2,1.631008301E0,9.701026611E0,9.837308322E0
6.197722654E1,5.104385376E-2,1.625170441E0,9.696086884E0,9.831474218E0
6.198720754E1,5.658233643E-2,1.636846161E0,9.679770813E0,9.817353508E0
6.199718854E1,5.822891235E-2,1.620679779E0,9.654024353E0,9.789289032E0
6.200716854E1,5.149291992E-2,1.604962463E0,9.655072174E0,9.787695067E0
6.201714954E1,5.388793945E-2,1.603764954E0,9.659712524E0,9.792089256E0
6.202713054E1,7.020401001E-2,1.588197327E0,9.656868439E0,9.786848696E0
6.203711054E1,9.131011963E-2,1.580413513E0,9.633966064E0,9.763162733E0
6.204709154E1,9.565109253E-2,1.590891724E0,9.646090851E0,9.776868328E0
6.205707254E1,9.684860229E-2,1.569635925E0,9.687255249E0,9.814074121E0
6.206705254E1,9.385482788E-2,1.557960205E0,9.710906067E0,9.835534829E0
6.207703354E1,9.535171509E-2,1.579515381E0,9.700876923E0,9.829088150E0
6.208701354E1,9.699829102E-2,1.580263824E0,9.716743927E0,9.844884711E0
6.209699454E1,9.145980835E-2,1.583556976E0,9.685159607E0,9.814190451E0
6.210697554E1,8.173004150E-2,1.595382385E0,9.652976532E0,9.784266998E0
6.211695554E1,8.262817383E-2,1.601369934E0,9.610764313E0,9.743613486E0
6.212693654E1,9.684860229E-2,1.612895966E0,9.554181976E0,9.689850684E0
6.213691754E1,1.130149841E-1,1.624421997E0,9.524992676E0,9.663177774E0
6.214689754E1,1.210981750E-1,1.642085266E0,9.488318939E0,9.630124874E0
6.215687854E1,1.200503540E-1,1.643133087E0,9.469158783E0,9.611413345E0
6.216685954E1,1.059796143E-1,1.631457367E0,9.492210846E0,9.631975476E0
6.217683954E1,1.017883301E-1,1.627565460E0,9.513167267E0,9.651926317E0
6.218682054E1,1.172062683E-1,1.626068573E0,9.547146606E0,9.685341741E0
6.219680154E1,1.309776306E-1,1.622326355E0,9.570947113E0,9.708353443E0
6.220678154E1,1.351689148E-1,1.611399078E0,9.596394196E0,9.731683266E0
6.221676254E1,1.303788757E-1,1.599573669E0,9.631121979E0,9.763920583E0
6.222674354E1,1.025367737E-1,1.600920868E0,9.692644043E0,9.824500494E0
6.223672354E1,9.400451660E-2,1.600621490E0,9.710606689E0,9.842088614E0
6.224670454E1,9.101074219E-2,1.595083008E0,9.759704590E0,9.889611036E0
6.225668554E1,8.412506104E-2,1.609004059E0,9.765093384E0,9.897121798E0
6.226666554E1,1.046324158E-1,1.577569427E0,9.779912567E0,9.906884629E0
6.227664654E1,1.125659180E-1,1.559307404E0,9.805808716E0,9.929652322E0
6.228662754E1,1.013392639E-1,1.558259583E0,9.816137238E0,9.939567035E0
6.229660754E1,8.202941895E-2,1.554667053E0,9.820777588E0,9.943409420E0
6.230658854E1,6.182144165E-2,1.560055847E0,9.806557159E0,9.930063417E0
6.231656954E1,6.227050781E-2,1.554966431E0,9.797276459E0,9.920102027E0
6.232654954E1,5.358856201E-2,1.566492462E0,9.761949921E0,9.886983191E0
6.233653054E1,6.212081909E-2,1.569186859E0,9.735754395E0,9.861598249E0
6.234651154E1,7.334747314E-2,1.576521606E0,9.716893616E0,9.844227840E0
6.235649154E1,7.738906860E-2,1.602118378E0,9.681267700E0,9.813241903E0
6.236647254E1,7.289840698E-2,1.610051880E0,9.648785248E0,9.782465844E0
6.237645354E1,9.580078125E-2,1.622625732E0,9.608818359E0,9.745331309E0
6.238643354E1,1.221459961E-1,1.617087250E0,9.621990967E0,9.757694450E0
6.239641454E1,1.365161133E-1,1.604363708E0,9.658814392E0,9.792104729E0
6.240639454E1,1.323248291E-1,1.627864838E0,9.643546143E0,9.780870922E0
6.241637554E1,1.245410156E-1,1.648521881E0,9.625134430E0,9.766081489E0
6.242635654E1,1.053808594E-1,1.646426239E0,9.613907776E0,9.754437309E0
6.243633654E1,1.038839722E-1,1.637444916E0,9.606722717E0,9.745826753E0
6.244631754E1,1.001417542E-1,1.629212036E0,9.589957581E0,9.727879863E0
6.245629854E1,8.861572266E-2,1.629960480E0,9.560319214E0,9.698676579E0
6.246627854E1,5.089416504E-2,1.632205811E0,9.577533417E0,9.715751766E0
6.247625954E1,4.775070190E-2,1.639989624E0,9.595945129E0,9.735194350E0
6.248624054E1,5.014572144E-2,1.611249390E0,9.598040771E0,9.732472751E0
6.249622054E1,4.550537109E-2,1.597777405E0,9.609417114E0,9.741450644E0
6.250620154E1,3.622467041E-2,1.612596588E0,9.616602173E0,9.750939305E0
6.251618254E1,4.026626587E-2,1.595681763E0,9.625134430E0,9.756589284E0
6.252616254E1,2.005828857E-2,1.600172424E0,9.653425598E0,9.785171429E0
6.253614354E1,2.185455322E-2,1.607806549E0,9.675130463E0,9.807837121E0
6.254612454E1,1.781295776E-2,1.592687988E0,9.679321747E0,9.809497531E0
6.255610454E1,1.496887207E-2,1.603016510E0,9.679471436E0,9.811322707E0
6.256608554E1,2.409988403E-2,1.606908417E0,9.699230347E0,9.831470123E0
6.257606654E1,2.903961182E-2,1.597178650E0,9.707612915E0,9.838169111E0
6.258604654E1,2.589614868E-2,1.600771179E0,9.708361359E0,9.839482672E0
6.259602754E1,3.173400879E-2,1.594484253E0,9.704319763E0,9.834490792E0
6.260600854E1,1.257385254E-2,1.589544525E0,9.707163849E0,9.836454640E0
6.261598854E1,1.347198486E-2,1.583556976E0,9.732161865E0,9.860162715E0
6.262596954E1,2.125579834E-2,1.579814758E0,9.744735718E0,9.871987677E0
6.263595054E1,2.859054565E-2,1.592089233E0,9.718839569E0,9.848421605E0
6.264593054E1,2.604583740E-2,1.595532074E0,9.718839569E0,9.848971700E0
6.265591154E1,6.212081909E-2,1.600471802E0,9.702373810E0,9.833688348E0
6.266589254E1,6.975494385E-2,1.589095459E0,9.687404938E0,9.817123029E0
6.267587254E1,7.409591675E-2,1.600022736E0,9.673334198E0,9.805047550E0
6.268585354E1,7.828720093E-2,1.610201569E0,9.657467194E0,9.791095474E0
6.269583454E1,7.843688965E-2,1.608554993E0,9.650581512E0,9.784034190E0
6.270581454E1,8.202941895E-2,1.617835693E0,9.653425598E0,9.788398589E0
6.271579554E1,8.472381592E-2,1.597478027E0,9.659413147E0,9.790984451E0
6.272577654E1,9.370513916E-2,1.602118378E0,9.623487854E0,9.756386751E0
6.273575654E1,9.774673462E-2,1.592538300E0,9.611961823E0,9.743487196E0
6.274573754E1,1.094224548E-1,1.594035187E0,9.608818359E0,9.740755192E0
6.275571854E1,1.190025330E-1,1.607507172E0,9.597591705E0,9.732009425E0
6.276569854E1,1.330732727E-1,1.593735809E0,9.642348633E0,9.774077424E0
6.277567954E1,1.231938171E-1,1.606159973E0,9.648934937E0,9.782477804E0
6.278566054E1,1.178050232E-1,1.615440674E0,9.624385986E0,9.759730130E0
6.279564054E1,1.188528442E-1,1.607058105E0,9.612111511E0,9.746253098E0
6.280561725E1,1.098715210E-1,1.599873047E0,9.586514740E0,9.719718637E0
6.281559825E1,1.064286804E-1,1.584904175E0,9.589957581E0,9.720624193E0
6.282557825E1,1.056802368E-1,1.557361450E0,9.632618866E0,9.758272860E0
6.283555925E1,8.622070312E-2,1.595532074E0,9.649384003E0,9.780785666E0
6.284554025E1,7.738906860E-2,1.603016510E0,9.673034821E0,9.805266628E0
6.285552025E1,9.056167603E-2,1.603016510E0,9.675579529E0,9.807889812E0
6.286550125E1,9.699829102E-2,1.611997833E0,9.678273926E0,9.812080914E0
6.287548225E1,7.903564453E-2,1.607806549E0,9.675579529E0,9.808574196E0
6.288546225E1,9.145980835E-2,1.615290985E0,9.673034821E0,9.807401924E0
6.289544325E1,9.235794067E-2,1.607058105E0,9.668244781E0,9.801332710E0
6.290542425E1,9.864486694E-2,1.600920868E0,9.700427856E0,9.832140104E0
6.291540425E1,1.094224548E-1,1.594035187E0,9.715396729E0,9.845905496E0
6.292538525E1,9.744735718E-2,1.580413513E0,9.731712799E0,9.859687463E0
6.293536625E1,8.113128662E-2,1.575473785E0,9.721683655E0,9.848849325E0
6.294534625E1,7.813751221E-2,1.570084991E0,9.693991241E0,9.820628215E0
6.295532725E1,8.202941895E-2,1.559756470E0,9.690249023E0,9.815319414E0
6.296530825E1,9.430389404E-2,1.547631683E0,9.696535950E0,9.819718248E0
6.297528825E1,9.804611206E-2,1.558409271E0,9.704020386E0,9.828848567E0
6.298526925E1,8.726852417E-2,1.571432190E0,9.694739685E0,9.821659355E0
6.299525025E1,7.349716187E-2,1.583257599E0,9.683063965E0,9.811923064E0
6.300523125E1,8.337661743E-2,1.613195343E0,9.658814392E0,9.792959018E0
6.301521125E1,1.049317932E-1,1.624421997E0,9.627080383E0,9.763730548E0
6.302519225E1,1.073268127E-1,1.634750519E0,9.561367035E0,9.700704504E0
6.303517325E1,9.610015869E-2,1.648372192E0,9.539063416E0,9.680914057E0
6.304515325E1,1.013392639E-1,1.652563477E0,9.527986450E0,9.670768402E0
6.305513425E1,8.158035278E-2,1.656006317E0,9.537416840E0,9.680461365E0
6.306511525E1,7.798782349E-2,1.638941803E0,9.553283844E0,9.693164836E0
6.307509525E1,5.733078003E-2,1.625918884E0,9.597891083E0,9.734804172E0
6.308507625E1,5.987548828E-2,1.620530090E0,9.599687347E0,9.735692067E0
6.309505725E1,5.598358154E-2,1.603615265E0,9.610464935E0,9.743497953E0
6.310503725E1,6.286926270E-2,1.575922852E0,9.665700073E0,9.793530685E0
6.311501825E1,5.792953491E-2,1.554966431E0,9.705966339E0,9.829906358E0
6.312499925E1,5.912704468E-2,1.541793823E0,9.754615173E0,9.875886866E0
6.313497925E1,7.783813477E-2,1.546284485E0,9.768685913E0,9.890615701E0
6.314496025E1,1.094224548E-1,1.541494446E0,9.789342957E0,9.910570817E0
6.315494125E1,1.097218323E-1,1.550775146E0,9.806706848E0,9.929171246E0
6.316492125E1,8.966354370E-2,1.585802307E0,9.784702606E0,9.912780316E0
6.317490225E1,9.834548950E-2,1.605860596E0,9.750423889E0,9.882268267E0
6.318488325E1,1.179547119E-1,1.619033203E0,9.707612915E0,9.842404703E0
6.319486325E1,9.310638428E-2,1.616189117E0,9.711205444E0,9.845214434E0
6.320484425E1,8.008346558E-2,1.617985382E0,9.699679413E0,9.834026173E0
6.321482525E1,6.526428223E-2,1.619332581E0,9.676777039E0,9.811549892E0
6.322480525E1,4.715194702E-2,1.599873047E0,9.672436066E0,9.803970447E0
6.323478625E1,5.867797852E-2,1.586251373E0,9.671088867E0,9.800489600E0
6.324476725E1,6.541397095E-2,1.569785614E0,9.666149139E0,9.793004904E0
6.325474725E1,7.723937988E-2,1.566492462E0,9.666298828E0,9.792711452E0
6.326472825E1,9.131011963E-2,1.566492462E0,9.657616882E0,9.784262876E0
6.327470925E1,9.654922485E-2,1.578018494E0,9.655970306E0,9.784540187E0
6.328468925E1,1.094224548E-1,1.571432190E0,9.655072174E0,9.782729225E0
6.329467025E1,1.137634277E-1,1.550924835E0,9.646839294E0,9.771377504E0
6.330465125E1,1.236428833E-1,1.546733551E0,9.664203186E0,9.787977087E0
6.331463125E1,1.372645569E-1,1.545985107E0,9.649833069E0,9.773852350E0
6.332461225E1,1.281335449E-1,1.536554718E0,9.665550385E0,9.787761891E0
6.333459325E1,1.061293030E-1,1.534309387E0,9.689350891E0,9.810651834E0
6.334457325E1,1.237925720E-1,1.553619232E0,9.667646027E0,9.792468382E0
6.335455425E1,1.345701599E-1,1.560804291E0,9.637857971E0,9.764349719E0
6.336453525E1,1.175056458E-1,1.573976898E0,9.611812134E0,9.740541225E0
6.337451625E1,1.074765015E-1,1.562899933E0,9.614805908E0,9.741596381E0
6.338449625E1,1.437011719E-1,1.529219971E0,9.657616882E0,9.778994201E0
6.339447725E1,1.615141296E-1,1.537901917E0,9.747430115E0,9.869327381E0
6.340445825E1,3.472778320E-2,1.569336548E0,9.705367584E0,9.831489367E0
6.341443825E1,1.682501221E-1,1.592538300E0,9.627080383E0,9.759362840E0
6.342441925E1,1.941462708E-1,1.592837677E0,9.664951630E0,9.797250361E0
6.343440025E1,1.369651794E-1,1.621128845E0,9.528585205E0,9.666475790E0
6.344438025E1,2.284249878E-1,1.649569702E0,9.586664429E0,9.730230883E0
6.345436125E1,2.550695801E-1,1.636247406E0,9.603728943E0,9.745459234E0
6.346434225E1,2.447410583E-1,1.627116394E0,9.676926727E0,9.815819723E0
6.347432225E1,2.219883728E-1,1.636397095E0,9.765392761E0,9.904038069E0
6.348430325E1,1.926493835E-1,1.608704681E0,9.789941711E0,9.923104517E0
6.349428425E1,1.776805115E-1,1.581611023E0,9.806108093E0,9.934425989E0
6.350426425E1,1.438508606E-1,1.587598572E0,9.792785797E0,9.921684129E0
6.351424525E1,1.143621826E-1,1.602866821E0,9.734407196E0,9.866151439E0
6.352422625E1,1.206491089E-1,1.611249390E0,9.664652252E0,9.798784821E0
6.353420625E1,1.465452576E-1,1.620230713E0,9.627379761E0,9.763865225E0
6.354418725E1,1.475930786E-1,1.634451141E0,9.606423340E0,9.745593037E0
6.355416825E1,1.661544800E-1,1.630708923E0,9.603279877E0,9.742166253E0
6.356414825E1,1.772314453E-1,1.626367950E0,9.637408905E0,9.775281791E0
6.357412925E1,1.716929626E-1,1.634451141E0,9.653126221E0,9.792025063E0
6.358411025E1,1.704954529E-1,1.609153748E0,9.676926727E0,9.811287141E0
6.359409125E1,1.520837402E-1,1.595981140E0,9.676028595E0,9.807946504E0
6.360407125E1,1.139131165E-1,1.597028961E0,9.713750153E0,9.844816897E0
6.361405225E1,1.330732727E-1,1.590742035E0,9.702972565E0,9.833404563E0
6.362403325E1,1.543290710E-1,1.604363708E0,9.642947388E0,9.776719015E0
6.363401325E1,1.342707825E-1,1.609752502E0,9.605375519E0,9.740255162E0
6.364399425E1,1.008901978E-1,1.593735809E0,9.585017853E0,9.717136404E0
6.365397525E1,7.469467163E-2,1.616638184E0,9.561516724E0,9.697510009E0
6.366395525E1,7.963439941E-2,1.640588379E0,9.516011353E0,9.656725321E0
6.367393625E1,8.816665649E-2,1.623823242E0,9.523645477E0,9.661490488E0
6.368391725E1,6.885681152E-2,1.608255615E0,9.590406647E0,9.724563077E0
6.369389725E1,5.388793945E-2,1.608105927E0,9.643995209E0,9.777297795E0
6.370387825E1,5.433700562E-2,1.589993591E0,9.695338440E0,9.824999725E0
6.371385925E1,7.978408813E-2,1.578916626E0,9.754016418E0,9.881304545E0
6.372383925E1,1.038839722E-1,1.582958221E0,9.749525757E0,9.877742712E0
6.373382025E1,1.429527283E-1,1.576072540E0,9.755962372E0,9.883483290E0
6.374380125E1,1.890568542E-1,1.577120361E0,9.746082916E0,9.874673835E0
6.375378125E1,1.924996948E-1,1.601369934E0,9.737999725E0,9.870667680E0
6.376376225E1,2.058219910E-1,1.627715149E0,9.692194977E0,9.830079489E0
6.377374325E1,1.924996948E-1,1.649420013E0,9.652377777E0,9.794183951E0
6.378372425E1,1.716929626E-1,1.661395111E0,9.642947388E0,9.786528828E0
6.379370425E1,1.390608215E-1,1.649569702E0,9.626631317E0,9.767929598E0
6.380368525E1,1.260379028E-1,1.638941803E0,9.632020111E0,9.771275618E0
6.381366625E1,1.067280579E-1,1.623224487E0,9.631571045E0,9.767978778E0
6.382364625E1,7.933502197E-2,1.607207794E0,9.635762329E0,9.769202967E0
6.383362725E1,6.496490479E-2,1.578766937E0,9.629325714E0,9.758106332E0
6.384360825E1,4.685256958E-2,1.569785614E0,9.660011902E0,9.786840756E0
6.385358825E1,6.511459351E-2,1.570384369E0,9.643845520E0,9.771085067E0
6.386356925E1,8.008346558E-2,1.555714874E0,9.651180267E0,9.776090358E0
6.387355025E1,7.454498291E-2,1.546883240E0,9.673034821E0,9.796224137E0
6.388353025E1,9.969268799E-2,1.540746002E0,9.741143188E0,9.862743406E0
6.389351125E1,1.326242065E-1,1.531016235E0,9.763895874E0,9.884091386E0
6.390349225E1,1.417552185E-1,1.512754211E0,9.796228638E0,9.913355404E0
6.391347225E1,1.305285645E-1,1.514849854E0,9.820328522E0,9.937336668E0
6.392345325E1,1.038839722E-1,1.500030670E0,9.834998016E0,9.949274842E0
6.393343425E1,1.119671631E-1,1.488205261E0,9.834998016E0,9.947586518E0
6.394341425E1,1.007405090E-1,1.504221954E0,9.785301361E0,9.900755278E0
6.395339525E1,8.397537231E-2,1.523831177E0,9.728569336E0,9.847546631E0
6.396337625E1,6.810836792E-2,1.537303162E0,9.688003693E0,9.809452345E0
6.397335725E1,8.397537231E-2,1.539249115E0,9.670939178E0,9.793028352E0
6.398333725E1,9.370513916E-2,1.551074524E0,9.668544159E0,9.792617576E0
6.399331825E1,9.684860229E-2,1.579665070E0,9.622739410E0,9.752016978E0
6.400329925E1,8.457412720E-2,1.609303436E0,9.569150848E0,9.703899128E0
6.401327925E1,7.798782349E-2,1.611548767E0,9.588909760E0,9.723701039E0
6.402326025E1,9.295669556E-2,1.614991608E0,9.550888824E0,9.686914688E0
6.403324125E1,1.158590698E-1,1.585203552E0,9.548643494E0,9.680025113E0
6.404322125E1,1.303788757E-1,1.581461334E0,9.592951355E0,9.723308814E0
6.405320225E1,1.187031555E-1,1.613045654E0,9.580377502E0,9.715947705E0
6.406318325E1,1.163081360E-1,1.616338806E0,9.557924194E0,9.694327910E0
6.407316325E1,1.154100037E-1,1.598825226E0,9.593849487E0,9.726844789E0
6.408314425E1,1.067280579E-1,1.579814758E0,9.628726959E0,9.758052490E0
6.409312525E1,9.220825195E-2,1.583856354E0,9.636510773E0,9.766239972E0
6.410310525E1,8.786727905E-2,1.563648376E0,9.649982758E0,9.776240797E0
